"safegraph_place_id","parent_safegraph_place_id","location_name","brands","latitude","longitude","street_address","city","region","postal_code","iso_country_code","polygon_wkt","polygon_class","includes_parking_lot","is_synthetic"
sg:9f80b4431c954f639bd9ff287249e508,,Success Driving School,,39.954116,-75.154761,120 N 9th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15461045130024 39.954123513041644, -75.15462185068856 39.954073653298686, -75.15491085870991 39.95410757848856, -75.15489878876934 39.95416077932062, -75.15461045130024 39.954123513041644))",OWNED_POLYGON,false,false
sg:fc596264073e49c990dbf0e1b712e4b7,,Jenn Air Appliance Masters Philadelphia,,39.948125,-75.161786,1223 Locust St,Philadelphia,PA,19107,US,"POLYGON ((-75.16153 39.94822, -75.161591 39.947919, -75.161676 39.94793, -75.161678 39.947923, -75.161773 39.947934, -75.161819 39.947948, -75.161971 39.947966, -75.16191 39.948266, -75.16153 39.94822))",SHARED_POLYGON,false,false
sg:d8bde5754f9c47faac8ef64b27fb430f,,Jefferson Farmers' Market,,39.95034,-75.156533,925 Chestnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.156053 39.95058, -75.156094 39.9504, -75.156272 39.950422, -75.156286 39.950354, -75.156279 39.950354, -75.156345 39.950032, -75.156966 39.950108, -75.1569 39.950431, -75.156848 39.950425, -75.15685 39.950412, -75.156634 39.950386, -75.156636 39.950407, -75.156627 39.950451, -75.156618 39.95045, -75.156613 39.950476, -75.156801 39.950499, -75.156802 39.950492, -75.15689 39.950502, -75.156852 39.950685, -75.156456 39.950637, -75.156458 39.950629, -75.156053 39.95058))",SHARED_POLYGON,false,false
sg:3d09ac713bac4975a7532b251eb7103e,,Rainbow Hair Styling Salon,,39.955771,-75.155662,215 N 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15572592616076 39.95574414831707, -75.15570715069765 39.95583846827977, -75.15555661171669 39.955820735108695, -75.15559835359448 39.95579863288907, -75.15561226755375 39.955730013161585, -75.15572592616076 39.95574414831707))",OWNED_POLYGON,,false
sg:6581dba6d22b4161859bf483a72e46c9,sg:4dded547308a4414b57bbb493c4eddae,Cooper Glenn S MD,,39.949571,-75.157831,111 S 11th St,Philadelphia,PA,19107,US,"POLYGON ((-75.158516 39.949473, -75.158569 39.94946, -75.158602 39.949486, -75.158606 39.949512, -75.158692 39.949523, -75.15856 39.950144, -75.158539 39.950141, -75.157144 39.949966, -75.157177 39.949814, -75.157181 39.949783, -75.157212 39.94964, -75.157186 39.949636, -75.157199 39.949577, -75.157223 39.94958, -75.157272 39.949351, -75.157378 39.949364, -75.157375 39.949377, -75.15771 39.949419, -75.157715 39.949396, -75.157814 39.949408, -75.157809 39.94943, -75.157912 39.949443, -75.157922 39.949398, -75.158516 39.949473))",SHARED_POLYGON,false,false
sg:647654d728904ce785fc14442b9c2d2b,,CrossFit,CrossFit,39.950774,-75.16137,1229 Chestnut St Bsmt,Philadelphia,PA,19107,US,"POLYGON ((-75.1612 39.951019, -75.161286 39.950614, -75.161598 39.950653, -75.161593 39.950674, -75.161671 39.950684, -75.161587 39.951079, -75.161198 39.95103, -75.1612 39.951019))",SHARED_POLYGON,false,false
sg:626834aa5ea44530a439a046c0d639d2,,Pho 20,,39.956547,-75.15583,234 N 10th St # 236,Philadelphia,PA,19107,US,"POLYGON((-75.15574427182162 39.956483326532734,-75.1559387319752 39.956511596529396,-75.15591526264632 39.95660514443496,-75.15590721601927 39.956604887435404,-75.15590084577286 39.95661413941913,-75.15588408196652 39.95661259742193,-75.15587905282462 39.956600261443064,-75.15586329484665 39.95659794844676,-75.15585591877186 39.95660745743101,-75.15584183717453 39.95660642943279,-75.15583544445155 39.95659820544637,-75.15572078001617 39.956582528469525,-75.15574427182162 39.956483326532734))",OWNED_POLYGON,false,false
sg:a13803651f404e0b9ed9639ef1f43e16,,Abacus Federal Savings Bank,,39.954946,-75.155823,147 N 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.155672 39.955, -75.155703 39.954864, -75.155912 39.954892, -75.155921 39.954899, -75.155907 39.954964, -75.155896 39.954963, -75.15588 39.955029, -75.155672 39.955))",SHARED_POLYGON,false,false
sg:b2e9121748b944a3a6e9b3149daee5ab,,Buck's Hardware,,39.956591,-75.160759,218 N 13th St,Philadelphia,PA,19107,US,"POLYGON ((-75.160559 39.956596, -75.160568 39.956547, -75.160971 39.956599, -75.160961 39.956647, -75.160559 39.956596))",SHARED_POLYGON,false,false
sg:58078f5888e04e21b8614994c8598020,,Kadampa Meditation Center Philadelphia,,39.944709,-75.16002,1102 Pine St,Philadelphia,PA,19107,US,"POLYGON ((-75.159962 39.944855, -75.160008 39.944642, -75.160011 39.944628, -75.160021 39.94463, -75.160033 39.944619, -75.160049 39.944621, -75.160053 39.944634, -75.160062 39.944635, -75.160033 39.944775, -75.160048 39.944777, -75.16003 39.944864, -75.159962 39.944855))",OWNED_POLYGON,false,false
sg:8cdfc615ce6d4a5f90564e8db0081c62,,Pine Vision Care Julia Zyrina OD,,39.944659,-75.158973,1018 Pine St,Philadelphia,PA,19107,US,"POLYGON ((-75.15898471579557 39.94474424066283, -75.15892370521986 39.94473595999093, -75.15896106604887 39.944572865453196, -75.1590220766246 39.94458114612509, -75.15898471579557 39.94474424066283))",OWNED_POLYGON,false,false
sg:701cca82a6e547a8959253060e48d6ab,,Epstein Alan L MD,,39.944252,-75.156075,822 Pine St,Philadelphia,PA,19107,US,"POLYGON ((-75.155957 39.944334, -75.155971 39.944267, -75.155954 39.944258, -75.155958 39.944242, -75.155976 39.944237, -75.155983 39.944205, -75.155958 39.944202, -75.155963 39.944178, -75.155999 39.944183, -75.156015 39.944176, -75.155996 39.944162, -75.156021 39.944044, -75.156039 39.944047, -75.156034 39.944033, -75.156047 39.944009, -75.156065 39.944, -75.156149 39.944011, -75.156149 39.944026, -75.156165 39.944028, -75.156165 39.944048, -75.156144 39.944146, -75.156176 39.944155, -75.156202 39.944036, -75.156218 39.944024, -75.156239 39.944027, -75.15626 39.944046, -75.156263 39.944028, -75.156283 39.94403, -75.156279 39.944048, -75.156322 39.944054, -75.15629 39.944206, -75.15628 39.944241, -75.156338 39.944248, -75.156326 39.944305, -75.156331 39.944305, -75.156319 39.944362, -75.156309 39.944375, -75.156274 39.944371, -75.156272 39.944381, -75.155955 39.944341, -75.155957 39.944334), (-75.156151 39.944206, -75.15617 39.944199, -75.156165 39.944228, -75.156189 39.944231, -75.156194 39.944203, -75.156175 39.944197, -75.156171 39.944173, -75.156139 39.944164, -75.156134 39.944204, -75.156151 39.944206))",SHARED_POLYGON,false,false
sg:0d19b6c27dd342a6877fb84062eb63be,sg:de346893bf8e481d9cefe0807fe3a235,McCormick & Schmick's,McCormick & Schmick's,39.951372,-75.163524,1 S Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.16360471719668 39.95146927033998, -75.16341428035662 39.951438428069295, -75.1634464668648 39.951282674389944, -75.16362885707781 39.95130529210797, -75.16360471719668 39.95146927033998))",OWNED_POLYGON,,false
sg:2168e1872bb740e3b714dc5d1de2e7db,,The Corner,,39.950184,-75.162115,102 S 13th St,Philadelphia,PA,19107,US,"POLYGON ((-75.162242 39.950219, -75.162047 39.950194, -75.162057 39.950148, -75.162268 39.950175, -75.162258 39.950221, -75.162242 39.950219))",SHARED_POLYGON,false,false
sg:28f3841fa5674657811c93ba68229e13,,Project Management Academy,,39.95262,-75.162279,1 Penn Sq E,Philadelphia,PA,19107,US,"POLYGON ((-75.162102 39.952867, -75.162164 39.952578, -75.162144 39.95257, -75.162189 39.952355, -75.162413 39.952383, -75.162305 39.952893, -75.162102 39.952867))",SHARED_POLYGON,false,false
sg:12f884c6c9d94a42afb5479ee2580bfc,,Hop Sing Laundromat,,39.9557,-75.156869,1029 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.156841 39.955837, -75.156662 39.955814, -75.156718 39.955553, -75.156779 39.955561, -75.156781 39.95555, -75.156822 39.955556, -75.15682 39.955567, -75.156897 39.955577, -75.156841 39.955837))",SHARED_POLYGON,false,false
sg:3f3227a60dfd448b9623cb644354167b,,Eye Love Eyewear,,39.94897,-75.162955,1318 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.16288 39.949117, -75.162959 39.948767, -75.162984 39.948653, -75.163062 39.948663, -75.163027 39.948822, -75.162963 39.949128, -75.16288 39.949117))",OWNED_POLYGON,false,false
sg:21b8e082d4ec40e3b82762389d491922,,Groom,,39.947873,-75.163521,1324 Locust St Lowr Level,Philadelphia,PA,19107,US,"POLYGON ((-75.163531 39.94759, -75.163888 39.947635, -75.163796 39.948066, -75.163649 39.948048, -75.163648 39.948053, -75.163584 39.948045, -75.163586 39.94804, -75.16344 39.948022, -75.163531 39.94759))",SHARED_POLYGON,false,false
sg:894f9e2df8eb4fadab66b77736412cc0,,Fo Shou Temple,,39.954712,-75.156676,1015 Cherry St,Philadelphia,PA,19107,US,"POLYGON ((-75.156615 39.954881, -75.156605 39.95488, -75.156663 39.954616, -75.156729 39.954625, -75.15669 39.9548, -75.156675 39.954798, -75.156655 39.954886, -75.156615 39.954881))",OWNED_POLYGON,false,false
sg:82f19293a88c429ca3188b0d859a4d84,,America's Best Contacts & Eyeglasses,America's Best Contacts & Eyeglasses,39.949411,-75.162804,1315 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.1628801695796 39.94928064955708, -75.1628176409738 39.949551553168114, -75.16272577531504 39.94954178617673, -75.16279299778661 39.94926882631, -75.1628801695796 39.94928064955708))",OWNED_POLYGON,false,false
sg:996d85f8310948a8b8be4f901961aa36,,University Otolaryngology Associates,,39.956377,-75.162514,205 N Broad St Ste 401,Philadelphia,PA,19107,US,"POLYGON ((-75.162185 39.956308, -75.162551 39.956353, -75.162527 39.956461, -75.162162 39.956414, -75.162185 39.956308))",SHARED_POLYGON,false,false
sg:e101ff2032c5437ca4ae668b99b0f285,,Jamba,Jamba,39.95199,-75.155806,907 Market St Kiosk K02,Philadelphia,PA,19107,US,"POLYGON ((-75.153081 39.953068, -75.153246 39.952311, -75.153262 39.952236, -75.153497 39.952266, -75.153529 39.952121, -75.153477 39.952114, -75.153528 39.951877, -75.153514 39.951875, -75.15359 39.951522, -75.153606 39.951524, -75.153658 39.951282, -75.153792 39.951299, -75.153794 39.951292, -75.153885 39.951304, -75.153888 39.951292, -75.153941 39.951299, -75.153941 39.951293, -75.154016 39.951303, -75.154015 39.951308, -75.154288 39.951342, -75.154339 39.951351, -75.154337 39.951364, -75.15447 39.951381, -75.154473 39.951368, -75.154723 39.9514, -75.154725 39.951411, -75.155068 39.951455, -75.155033 39.951613, -75.154986 39.951607, -75.154975 39.951659, -75.155189 39.951686, -75.155186 39.951701, -75.155294 39.951715, -75.155311 39.951636, -75.155422 39.95165, -75.155455 39.951495, -75.156617 39.951643, -75.156575 39.951841, -75.156762 39.951865, -75.156791 39.951728, -75.156852 39.951736, -75.156944 39.951686, -75.15757 39.951766, -75.157747 39.951788, -75.157749 39.951777, -75.158038 39.951814, -75.158036 39.951822, -75.158212 39.951844, -75.15803 39.95269, -75.157909 39.952678, -75.157558 39.952631, -75.157555 39.952646, -75.157465 39.952635, -75.157468 39.95262, -75.157385 39.95261, -75.156633 39.952515, -75.156677 39.952311, -75.156479 39.952286, -75.156435 39.952491, -75.155676 39.952394, -75.155647 39.95253, -75.155691 39.952535, -75.155686 39.952559, -75.155961 39.952594, -75.155965 39.952575, -75.156043 39.952585, -75.156043 39.952608, -75.156357 39.952648, -75.156287 39.952977, -75.155969 39.952937, -75.155964 39.952958, -75.155887 39.952948, -75.155891 39.952928, -75.155366 39.952861, -75.155362 39.952883, -75.155285 39.952873, -75.155285 39.952852, -75.155022 39.952818, -75.155017 39.952844, -75.154965 39.952838, -75.15497 39.952812, -75.154934 39.952808, -75.155006 39.952473, -75.155357 39.952518, -75.155362 39.952497, -75.15544 39.952507, -75.155435 39.952529, -75.155507 39.952538, -75.155513 39.952512, -75.155576 39.95252, -75.155604 39.952388, -75.155041 39.952316, -75.155053 39.952257, -75.154896 39.952237, -75.154883 39.952295, -75.15358 39.952128, -75.153548 39.952274, -75.153584 39.952279, -75.153574 39.952327, -75.153664 39.952299, -75.153699 39.952293, -75.153753 39.952298, -75.153799 39.952325, -75.153822 39.952353, -75.153834 39.952384, -75.153828 39.952423, -75.153807 39.952453, -75.153779 39.952473, -75.153746 39.952485, -75.153682 39.952775, -75.153604 39.953135, -75.15321 39.953085, -75.153081 39.953068), (-75.15373 39.952346, -75.153675 39.952347, -75.153649 39.952364, -75.15364 39.952382, -75.153643 39.952411, -75.15366 39.952432, -75.153692 39.952441, -75.153725 39.952437, -75.153748 39.952424, -75.153764 39.952405, -75.153764 39.952377, -75.15373 39.952346))",SHARED_POLYGON,false,false
sg:f12a257ff8f041e085f77d425d99902d,,Voyeur Nightclub,,39.948348,-75.161699,1221 Saint James St,Philadelphia,PA,19107,US,"POLYGON ((-75.16190340402318 39.948320686856995, -75.16188328745557 39.948402936629975, -75.1615000820675 39.94835816658609, -75.16150544648553 39.948323210421776, -75.16159127717401 39.94833760413865, -75.16160468821909 39.94828619799304, -75.16190340402318 39.948320686856995))",OWNED_POLYGON,,false
sg:0b1f6c38ca3742d79e64afd5d1c1c7a2,,Hertz,Hertz,39.952296,-75.160801,1201 Market St,Philadelphia,PA,19107,US,"POLYGON ((-75.159862 39.952455, -75.159915 39.952209, -75.159923 39.95221, -75.15993 39.952179, -75.159943 39.95218, -75.159963 39.95209, -75.160055 39.952102, -75.160058 39.952089, -75.16016 39.952101, -75.160164 39.952082, -75.160235 39.952091, -75.160231 39.952111, -75.160257 39.952114, -75.160261 39.952094, -75.16033 39.952103, -75.160325 39.952123, -75.160352 39.952126, -75.160356 39.952106, -75.160432 39.952116, -75.160428 39.952135, -75.160455 39.952138, -75.160459 39.952118, -75.160527 39.952126, -75.160522 39.952146, -75.160641 39.952161, -75.16065 39.95212, -75.160725 39.95213, -75.160716 39.95217, -75.160835 39.952185, -75.160839 39.952166, -75.160908 39.952175, -75.160904 39.952195, -75.16093 39.952198, -75.160934 39.952178, -75.161009 39.952188, -75.161005 39.952207, -75.16103 39.95221, -75.161034 39.952189, -75.161107 39.952198, -75.161102 39.95222, -75.161126 39.952223, -75.161132 39.9522, -75.161204 39.952209, -75.161198 39.952234, -75.161289 39.952246, -75.161269 39.952342, -75.161246 39.952342, -75.161239 39.952375, -75.16128 39.95238, -75.161183 39.952834, -75.161152 39.95283, -75.161144 39.952871, -75.160981 39.95285, -75.160977 39.952867, -75.160674 39.952828, -75.160628 39.952823, -75.160601 39.952949, -75.160433 39.952927, -75.160459 39.952805, -75.160113 39.952759, -75.16008 39.952754, -75.160083 39.95274, -75.159924 39.95272, -75.159932 39.952681, -75.159857 39.952671, -75.159871 39.952605, -75.15985 39.952603, -75.159866 39.952528, -75.159847 39.952526, -75.159862 39.952455))",SHARED_POLYGON,false,false
sg:48e9fa391ad24e5ca93f12f09ace3574,,Jay Harry Hoffman DDS,,39.950435,-75.157676,1015 Chestnut St Ste 1117,Philadelphia,PA,19107,US,"POLYGON ((-75.15759 39.9501628, -75.1578387 39.9501963, -75.1578178 39.9502885, -75.157769 39.950282200000004, -75.1577099 39.9505484, -75.1577547 39.9505543, -75.1577369 39.9506347, -75.1574983 39.9506036, -75.157517 39.9505192, -75.1575567 39.9505244, -75.1576153 39.950260500000006, -75.15757 39.9502546, -75.15759 39.9501628))",SHARED_POLYGON,false,false
sg:11dbb3a977544a7fbee9e1211950b8d0,,Justice,Justice,39.951976,-75.155817,907-937a Market Street C220,Philadelphia,PA,19107,US,"POLYGON ((-75.153081 39.953068, -75.153246 39.952311, -75.153262 39.952236, -75.153497 39.952266, -75.153529 39.952121, -75.153477 39.952114, -75.153528 39.951877, -75.153514 39.951875, -75.15359 39.951522, -75.153606 39.951524, -75.153658 39.951282, -75.153792 39.951299, -75.153794 39.951292, -75.153885 39.951304, -75.153888 39.951292, -75.153941 39.951299, -75.153941 39.951293, -75.154016 39.951303, -75.154015 39.951308, -75.154288 39.951342, -75.154339 39.951351, -75.154337 39.951364, -75.15447 39.951381, -75.154473 39.951368, -75.154723 39.9514, -75.154725 39.951411, -75.155068 39.951455, -75.155033 39.951613, -75.154986 39.951607, -75.154975 39.951659, -75.155189 39.951686, -75.155186 39.951701, -75.155294 39.951715, -75.155311 39.951636, -75.155422 39.95165, -75.155455 39.951495, -75.156617 39.951643, -75.156575 39.951841, -75.156762 39.951865, -75.156791 39.951728, -75.156852 39.951736, -75.156944 39.951686, -75.15757 39.951766, -75.157747 39.951788, -75.157749 39.951777, -75.158038 39.951814, -75.158036 39.951822, -75.158212 39.951844, -75.15803 39.95269, -75.157909 39.952678, -75.157558 39.952631, -75.157555 39.952646, -75.157465 39.952635, -75.157468 39.95262, -75.157385 39.95261, -75.156633 39.952515, -75.156677 39.952311, -75.156479 39.952286, -75.156435 39.952491, -75.155676 39.952394, -75.155647 39.95253, -75.155691 39.952535, -75.155686 39.952559, -75.155961 39.952594, -75.155965 39.952575, -75.156043 39.952585, -75.156043 39.952608, -75.156357 39.952648, -75.156287 39.952977, -75.155969 39.952937, -75.155964 39.952958, -75.155887 39.952948, -75.155891 39.952928, -75.155366 39.952861, -75.155362 39.952883, -75.155285 39.952873, -75.155285 39.952852, -75.155022 39.952818, -75.155017 39.952844, -75.154965 39.952838, -75.15497 39.952812, -75.154934 39.952808, -75.155006 39.952473, -75.155357 39.952518, -75.155362 39.952497, -75.15544 39.952507, -75.155435 39.952529, -75.155507 39.952538, -75.155513 39.952512, -75.155576 39.95252, -75.155604 39.952388, -75.155041 39.952316, -75.155053 39.952257, -75.154896 39.952237, -75.154883 39.952295, -75.15358 39.952128, -75.153548 39.952274, -75.153584 39.952279, -75.153574 39.952327, -75.153664 39.952299, -75.153699 39.952293, -75.153753 39.952298, -75.153799 39.952325, -75.153822 39.952353, -75.153834 39.952384, -75.153828 39.952423, -75.153807 39.952453, -75.153779 39.952473, -75.153746 39.952485, -75.153682 39.952775, -75.153604 39.953135, -75.15321 39.953085, -75.153081 39.953068), (-75.15373 39.952346, -75.153675 39.952347, -75.153649 39.952364, -75.15364 39.952382, -75.153643 39.952411, -75.15366 39.952432, -75.153692 39.952441, -75.153725 39.952437, -75.153748 39.952424, -75.153764 39.952405, -75.153764 39.952377, -75.15373 39.952346))",SHARED_POLYGON,false,false
sg:ee1abc08934846128415859aea718044,,Sun Spa,,39.956072,-75.15969,1217 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.159698 39.956215, -75.159619 39.956204, -75.159679 39.955928, -75.159761 39.955939, -75.1597 39.956215, -75.159698 39.956215))",OWNED_POLYGON,false,false
sg:73919870d4b445cda53d7c223f063243,,CVS,CVS,39.94906,-75.159828,1117 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.159825 39.949244, -75.159748 39.949233, -75.159831 39.948877, -75.159857 39.948873, -75.159908 39.948886, -75.159825 39.949244))",OWNED_POLYGON,false,false
sg:56dc610466b34323bac18f3209ef0ca1,,Beauty Is Salon Advanced Academy Photo Studio,,39.946932,-75.159487,258 S 11th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15955356415361 39.94696256991739, -75.15941207762808 39.946944577409184, -75.15942280646414 39.94690242351424, -75.15956228133291 39.946919901961635, -75.15955356415361 39.94696256991739))",OWNED_POLYGON,,false
sg:4953dd58353646398b3479ca5f571a07,,Frozen Rolled Ice Cream,,39.953437,-75.156183,938 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.156153 39.953454, -75.156205 39.953213, -75.15628 39.953223, -75.156226 39.953464, -75.156153 39.953454))",SHARED_POLYGON,false,false
sg:4bebb915b9b242249b667a65d53cf5eb,,Pennsylvania Centre For Dermatology,,39.944231,-75.156068,822 Pine St Ste 2A,Philadelphia,PA,19107,US,"POLYGON ((-75.155957 39.944334, -75.155971 39.944267, -75.155954 39.944258, -75.155958 39.944242, -75.155976 39.944237, -75.155983 39.944205, -75.155958 39.944202, -75.155963 39.944178, -75.155999 39.944183, -75.156015 39.944176, -75.155996 39.944162, -75.156021 39.944044, -75.156039 39.944047, -75.156034 39.944033, -75.156047 39.944009, -75.156065 39.944, -75.156149 39.944011, -75.156149 39.944026, -75.156165 39.944028, -75.156165 39.944048, -75.156144 39.944146, -75.156176 39.944155, -75.156202 39.944036, -75.156218 39.944024, -75.156239 39.944027, -75.15626 39.944046, -75.156263 39.944028, -75.156283 39.94403, -75.156279 39.944048, -75.156322 39.944054, -75.15629 39.944206, -75.15628 39.944241, -75.156338 39.944248, -75.156326 39.944305, -75.156331 39.944305, -75.156319 39.944362, -75.156309 39.944375, -75.156274 39.944371, -75.156272 39.944381, -75.155955 39.944341, -75.155957 39.944334), (-75.156151 39.944206, -75.15617 39.944199, -75.156165 39.944228, -75.156189 39.944231, -75.156194 39.944203, -75.156175 39.944197, -75.156171 39.944173, -75.156139 39.944164, -75.156134 39.944204, -75.156151 39.944206))",SHARED_POLYGON,false,false
sg:0d7563d6d26644f8bbfcbecb242205ca,,Luhv Vegan Deli,,39.953213,-75.159384,51 N 12th St,Philadelphia,PA,19107,US,"POLYGON ((-75.161439 39.956038, -75.160445 39.955912, -75.159267 39.955763, -75.159272 39.95574, -75.158855 39.955687, -75.158848 39.95572, -75.158207 39.955639, -75.157989 39.955611, -75.157771 39.955584, -75.15777 39.95557, -75.157665 39.955556, -75.157669 39.955537, -75.157597 39.955527, -75.157675 39.955164, -75.157659 39.955162, -75.157668 39.955117, -75.157646 39.955114, -75.157663 39.955038, -75.157654 39.955011, -75.157675 39.954982, -75.157698 39.954872, -75.15769 39.954845, -75.157711 39.954819, -75.157734 39.954709, -75.157727 39.954679, -75.157747 39.954654, -75.15777 39.954545, -75.157762 39.954516, -75.157782 39.954491, -75.157806 39.954379, -75.157799 39.95435, -75.157819 39.954327, -75.157842 39.954217, -75.157835 39.954186, -75.157855 39.954162, -75.157871 39.954086, -75.157891 39.954089, -75.157904 39.954029, -75.157949 39.954034, -75.157958 39.953991, -75.157938 39.953988, -75.157905 39.953952, -75.157951 39.953926, -75.157972 39.953929, -75.157976 39.953912, -75.158133 39.953932, -75.158136 39.95392, -75.1582 39.953912, -75.158234 39.953922, -75.158256 39.953937, -75.158253 39.953948, -75.158336 39.953959, -75.158345 39.953916, -75.158637 39.953953, -75.158675 39.953778, -75.158425 39.953747, -75.158426 39.953746, -75.158613 39.95287, -75.158634 39.952773, -75.158695 39.952468, -75.159661 39.952594, -75.159601 39.952869, -75.159605 39.952869, -75.159591 39.952919, -75.159541 39.953144, -75.159534 39.95318, -75.159444 39.953594, -75.159392 39.953837, -75.159382 39.953869, -75.159117 39.953835, -75.15908 39.954008, -75.159221 39.954026, -75.15922 39.954029, -75.159295 39.954059, -75.159363 39.954078, -75.15936 39.95409, -75.15947 39.954104, -75.159473 39.954091, -75.159535 39.954092, -75.159629 39.954081, -75.15997 39.954124, -75.15996 39.954168, -75.160214 39.9542, -75.160232 39.954193, -75.160273 39.95419, -75.160308 39.954201, -75.160324 39.954214, -75.160572 39.954246, -75.160575 39.954236, -75.160602 39.954228, -75.160641 39.954227, -75.160675 39.954237, -75.160698 39.954252, -75.160696 39.954262, -75.160818 39.954278, -75.16082 39.954285, -75.160854 39.954289, -75.160852 39.9543, -75.160875 39.954303, -75.160907 39.95434, -75.160859 39.954366, -75.160839 39.954364, -75.160836 39.954378, -75.161109 39.954412, -75.161091 39.954402, -75.161052 39.954361, -75.161103 39.954335, -75.161122 39.954338, -75.161125 39.954323, -75.161262 39.95434, -75.161289 39.954326, -75.161332 39.954325, -75.161366 39.954335, -75.16139 39.95435, -75.161389 39.954358, -75.161648 39.954391, -75.161698 39.954384, -75.161744 39.954404, -75.162074 39.954446, -75.162096 39.954437, -75.162129 39.954437, -75.162156 39.954445, -75.162175 39.954462, -75.162438 39.954495, -75.162437 39.954501, -75.162567 39.954517, -75.162569 39.954508, -75.162632 39.954516, -75.162613 39.954612, -75.162651 39.954617, -75.162633 39.954702, -75.162639 39.954703, -75.162609 39.954829, -75.162789 39.954854, -75.162764 39.95495, -75.162786 39.954953, -75.162717 39.955276, -75.162625 39.955703, -75.162657 39.95571, -75.162605 39.955949, -75.162599 39.955959, -75.162508 39.955948, -75.162429 39.956078, -75.162193 39.956049, -75.162173 39.956132, -75.161675 39.956068, -75.161613 39.956061, -75.161439 39.956038))",SHARED_POLYGON,false,false
