safegraph_place_id,latitude,longitude,location_name,street_address,raw_visit_counts,distance_from_home,weighted_visit_counts,count_home_cbgs,visits_top_10_hours
sg:9ca1e9c778ac46eab3d88c598d076e77,39.979955,-75.248727,7-Eleven,6375 Lebanon Ave,30,4500.0,300.0,4,1.3
sg:af067d9f21274d7a80f10f9b5db51fe3,40.052001,-75.1274,Jong Ka Jib,6600 N 5th St,35,2254.0,595.0,3,1.4
sg:d90130a80f314842bf61cfb481dd5eff,39.948284,-75.189835,SEPTA Green Line,West Philly Univ City And Center City,10,13688.0,80.0,5,1.0
sg:e6a6cf8a19324f29a79d02c80812c8eb,39.955817,-75.16834,The Windsor Suites,1700 Benjamin Franklin Pkwy,15,5171.0,11760.0,1,1.1
sg:34db0f40df954897b29f03a133bbf354,39.950614,-75.192422,John's Lunch Cart,34th Spruce St,24,15900.0,240.0,4,1.3
sg:534c695fff5f475795d73543d72f7486,40.012973,-75.16103199999998,Hunting Park Health Center,1999 W Hunting Park Ave,19,4626.0,380.0,3,1.4
sg:560a1246ce8e4c7dafcc2bee5552aaad,39.946445,-75.16844499999998,Ron Bennett Music,338 S 16th St Ste 1,15,2816.0,390.0,1,1.1
sg:6109e9500fdb4eab98bb0892955dbdca,40.030503,-75.104437,Sunoco,780 Adams Ave,64,3996.0,448.0,14,2.6
sg:620c3f6386b84d5a9bdaa7ca13840f36,39.977423,-75.172859,Yasmin Supermarket,2236 W Jefferson St,33,3796.0,2013.0,2,1.5
sg:736f6bf6aef440488bc8c28dae0319b8,40.030741,-75.16685600000002,Gilbert Stuart Park,5132 Germantown Ave,69,1699.0,1104.0,14,2.4
sg:8671eb55865949268b59845fb1f00b0e,39.953916,-75.24029399999998,Market Peralta,5863 Larchwood Ave,58,2586.0,5539.0,5,2.1
sg:a3b397302f464e0e949a82d6313ff7bb,40.034666,-75.173516,Dollar Crazy,5514 Germantown Ave,68,4020.0,1496.0,9,2.6
sg:aee9ecd02eea4f06ab7253fc6cb6d156,40.025445,-75.044676,Philly's Seafood,6802 Torresdale Ave,33,4561.0,2013.0,3,1.3
sg:b9d36df1f8ef40dfa77d0629c8bd2331,39.947104,-75.235979,Fellowship Christian Academy,848 S 56th St,10,,1975.0,1,1.0
sg:c329acfcb14c4ec0936e5ee1f5d17077,39.98191,-75.245631,Boost Overbrook,2032 N 62nd St,19,4617.0,1102.0,1,1.2
sg:ce19a5708b564a7da7fb9f85ca85e8ff,40.03401,-75.14449,Lipkin David E MD,5325 Old York Rd Apt G10,18,,6345.0,1,1.0
sg:d39a665ca98540a9b5ce16da6d8edbee,40.042886,-75.07452099999998,Oasis Hookah Lounge,6624 Castor Ave,18,6024.0,360.0,1,1.1
sg:d891b7d7d1ca44fa99bf1f53be35777f,39.928287,-75.160414,Dino's Party Center,1638 S 9th St,12,3788.0,114.0,2,1.1
sg:ee2c7da07aa24b7eb40f4cc8289c50cf,39.989774,-75.091096,Mario's Complete Auto Repairs,2730 Castor Ave,10,6725.0,55.0,1,1.0
sg:f4814739aac54010b027472079c0b675,40.026336,-75.05723,Haegeles Bakery,4164 Barnett St,36,3362.0,4662.0,4,1.8
sg:f68d3e6c3f754838a37852170c6950ee,39.983408,-75.110446,Richmond Sch,2944 Belgrade St,55,2078.0,4510.0,2,2.1
sg:f7b75fbe7f6044f7bc82b67d2bf15610,40.04400800000001,-75.01730500000002,Advance Auto Parts,8423 Frankford Ave # 8445,17,3174.0,153.0,5,1.1
sg:000918aabc6141c98f5e23d17ac0e013,40.041806,-75.12909,5th Street Lounge,5929 N 5th St,32,2791.0,1296.0,1,1.4
sg:1a55a2ee1fba458e8a6aa84ce44df1d2,40.04839000000001,-75.153757,Mee Mom's Quality Plus Child Care,6146 N 20th St Rear,22,,6875.0,1,1.4
sg:1aa6e29ad5e9442ca461b54e48785a6c,39.987387,-75.139201,China House,327 W York St,41,5529.0,5904.0,1,1.9
sg:37e25dbb000d46128e63a9d288fe06e1,40.031876,-75.022982,Atlantic Tactical,7970 State Rd,66,8489.0,3069.0,6,2.3
sg:4f6c5454d3a747d88da51ed72d5e8265,40.038428,-75.106684,Pjp Marketplace,537 Adams Ave,53,3166.0,1007.0,9,2.4
sg:50bf92f84fd244baa02a6aa0903cd5ae,40.0307,-75.165,Fine Wine & Good Spirits,Freedom Square Shop Ctr 5113 Germantown Ave,25,5916.0,800.0,3,1.6
sg:8ed5f9dbb7b041f0831f65459bb63355,39.987603,-75.124341,Eastern Chinese Restaurant,2650 Emerald St,15,,1725.0,1,1.2
sg:9da0afc9e61e4fe08ae8b6cf3eaea8bf,39.966885,-75.139183,Creep Records,1050 N Hancock St Ste 76,12,27442.0,282.0,1,1.0
sg:be2e83b1e90a46e8bf88be384d68c4bf,40.021089,-75.074339,Pedrito Minimarket,1725 Bridge St,15,8467.0,150.0,1,1.0
sg:d7e1cd7c47df4abdb856f11376284404,39.888216,-75.176563,Moran Towing of Pennsylvania,1411 Admiral Peary Way,11,9133.0,2057.0,1,1.1
sg:de0d953015a743388069136d88512b1f,40.041424,-75.064995,La Famiglia Pizza & Grill,6832 Bustleton Ave,12,1323.0,120.0,2,1.1
sg:ecaf007e837a4d7aae025ba49eba50b5,39.997792,-75.150841,Wright's Auto Service,2946 N Camac St,18,,8874.0,1,1.2
sg:fa32d70dcfe84f4a94e2b35803c25891,40.031291,-75.08973,Panda House,977 Bridge St,43,3424.0,4988.0,2,1.7
sg:02bca2b24c954785b29559d22cdf3f3d,40.006452,-75.140671,R&Y Bakery,645 W Venango St,15,4537.0,750.0,1,1.1
sg:08c841906a20471f8a66a27aec7cc320,39.922301,-75.155484,Mt Enon Baptist Church,500 Snyder Ave,36,9038.0,2538.0,3,1.3
sg:19b91df8c2c14de6a8e2229adaedddc3,40.06283,-75.057476,Rita's Italian Ice,1901 Rhawn St,39,5627.0,42471.0,4,2.9
sg:58e3ce7180f64410b25664775727eeb8,40.014997,-75.15653499999998,Boys & Girls Clubs of America,18th & Hunting Park Ave,33,4927.0,1716.0,6,1.9
sg:77d7da9d741842029f384937e357894e,40.038315,-75.14075799999998,Dominican Diva's Beauty Salon,5601 N 12th St,54,4919.0,16686.0,2,2.4
sg:7ef231aba30e4a2eac2635dbe18a2f91,39.975927,-75.1863,iMunch Cafe,1233 N 31st St,70,1663.0,4025.0,8,2.5
sg:9c05210e8d80469dbf8c47bd724af9d8,39.94851,-75.194739,Uri Antonia MD,Childrens Hospital,132,17190.0,10032.0,15,3.3
sg:a7eda48bb1794931b7073346f5dc232f,39.970656,-75.18132299999998,Krupa's Tavern,2701 Brown St,29,10169.0,1682.0,4,1.1
sg:b32e35ae359f420aaa4aff76e8e6e739,40.030267,-75.135889,Barrett Playground,641 Lindley Ave,62,4205.0,3937.0,6,2.1
sg:bff0371d091f4086b2b3ebc92e98b237,39.983701,-75.157196,Philly Style Pizza and Grille,2010 N Broad St,13,859.0,1027.0,2,1.2
sg:db9c81898f75458c8f8efc8828f67866,40.06015900000001,-75.236515,Kessel Lawrence J MD,8200 Henry Ave,17,8148.0,493.0,2,1.1
sg:dfff118c6cd94b5785333a5fbabb2446,39.950797,-75.202989,Pine Arms Techno Island,309 S40th B202,48,3196.0,9672.0,2,1.8
sg:07e7299aa39a48b19b9a79787167190e,40.008154,-75.17322,Family Dollar Stores,2701 W Hunting Park Ave,57,2304.0,570.0,11,2.7
sg:07fb37aebbb64331bd61928c1595f766,40.092891,-74.98738399999998,Expert Roofing &amp Home Improvements,11180 Brandon Rd,13,7887.0,936.0,2,1.0
sg:1f74ee8a084f406bb7ad8e982c81aa65,40.021672,-75.15941099999998,Extra Space Storage,4433 Wayne Ave,25,3331.0,600.0,3,1.5
sg:36a7dc2afa2f421caf8a310165dee234,40.043629,-75.10284899999998,CVS,5843 Rising Sun Ave,26,847.0,221.0,5,1.3
sg:5731c8d873fa449e8ab70d1948c769d7,40.061436,-75.042125,Deer Meadows,8301 Roosevelt Blvd,39,12300.0,9243.0,3,1.5
sg:5c036f5ce6324d89af15dc14f10c7467,40.030705,-75.09298299999998,Pub Two Thousand,900 Pratt St,13,,13611.0,1,1.0
sg:72df44a77538434ab32ba5cb064650e1,40.040726,-75.144789,Ron's Caribbean Cuisine,5726 N Broad St,56,4660.0,1148.0,7,2.2
sg:9e82f13d7b39400da8b48278366a1235,40.004044,-75.137849,Platinum Auto Sound,3436 N 5th St,17,9177.0,255.0,2,1.1
sg:a19306a2ea3b49bbbc10f11ccf2366b2,39.960416,-75.15213100000003,Philadelphia Traffic Court,800 Spring Garden St,16,25030.0,176.0,2,1.0
sg:a23fd42ff1294deaa1f66867978c1e5f,39.977882,-75.13155400000002,Aether,1832 Frankford Ave,10,5905.0,690.0,1,1.0
sg:a5fe1f677f9644d2a466fb81779dcf16,39.961763,-75.240955,Liberty Halal Gyro,60th Market,34,1034.0,374.0,3,1.4
sg:ab9aa6a34bb347359795c1cf956c5309,40.060894,-75.240288,Joseph Kobsar CPA,8423 Harner St,14,3754.0,168.0,2,1.0
sg:bf004e1845d344f7ac576089ce45426d,40.02052800000001,-75.05425,J T Auto Connections,6236 Torresdale Ave,19,2183.0,1349.0,1,1.4
sg:bf2bc5664e9a40b9a0545ac112cca5d7,39.923176,-75.14976300000002,Mangel Joseph Dr,201 McKean St,13,,832.0,1,1.0
sg:c67aa5c5cb7245c998fd704d6c93e29b,39.948855,-75.155423,Vantage EyeCare,125 S 9th St Ste 402,15,25046.0,210.0,1,1.3
sg:c78d05b00e4a4336a4154aac92251dfa,39.939722,-75.17030799999998,Product Development Factory,1617 Carpenter St,15,6079.0,345.0,2,1.2
sg:d34413661e184452acf71b41425c64ef,40.00530300000001,-75.103023,Wawa,1300 E Erie Ave # 14,94,2810.0,799.0,12,2.4
sg:eb4ca7a2d9f94208a54a9f0eabd33cb7,39.91229000000001,-75.174198,Pietro Jewelers,1501 Packer Ave,14,,343.0,1,1.0
sg:ec4913a2f41a43798daaeaf9cccde054,39.974436,-75.1446,Heavy Hitters Thai Boxing,1516 N 5th St Unit 115,1230,33401.0,61500.0,59,22.0
sg:f6f0bbd136a34702adf38054d09509fc,40.03176,-75.12066899999998,St Jas United Methodist Church,201 E Tabor Rd,16,4914.0,544.0,2,1.4
sg:fe5f3bea45cd4c0fa72e0732694b1da6,40.015065,-75.133175,Esperanza Academy Charter School,301 W Hunting Park Ave,11,,539.0,1,1.0
sg:062789c2a79c4ac2a06eb5fd0b2229b0,40.071188,-75.070408,Genesis Healthcare Corporation,8015 Lawndale Ave,20,5648.0,1590.0,1,1.3
sg:3c40d26c5b21426983c80130093187b5,39.943098,-75.162233,Harry's World,1210 South St,12,,420.0,1,1.1
sg:5a2d3659d91f4b4dbf77f9aa595f05ad,39.949381,-75.165741,The Cheesecake Factory,1430 Walnut St,33,8321.0,495.0,5,1.6
sg:606480e855f344e6af91f9f7fa28a1f5,40.032058,-75.08662700000002,St Martin Of Tours School,5450 Roosevelt Blvd,50,1567.0,1800.0,7,1.7
sg:b33b76508f2e4f1e9a32ac2160c17e2c,40.053906,-75.140789,CVS,6601 N Broad St,74,1972.0,777.0,13,2.8
sg:c630de8ccfb34d04a2419cdf1ba5f5a2,40.031333,-75.230455,Dobson James Sch,4667 Umbria St,13,10459.0,624.0,1,1.3
sg:eefd04a2b1ec42748af01b2b8f59ae64,40.112001,-74.999697,International Association Of Heat And Frost Insulators And Allied Workers Training Center,International Association of Heat And Frost Insula,25,25514.0,3700.0,1,1.4
sg:f711aea9aba74ada9aedd8d9af4dcf09,39.959195,-75.16181,Gabi,339 N Broad St,64,13153.0,4928.0,6,2.4
sg:2e542036c9c741bfbeb7add51e7ce290,40.008449,-75.09828900000002,Pizza Shoppe,1500 E Lycoming St,38,5563.0,5719.0,1,1.8
sg:2f0f2f6a439e45deb35726bee286428e,40.013299,-75.191774,Mifflin Thomas Sch,3624 Conrad St,20,1734.0,1260.0,1,1.3
sg:6cbe846b4fda4739a4c9719c92bdfc49,39.948319,-75.199995,Philadelphia VA Medical Center,3900 Woodland Ave,318,12660.0,53424.0,19,7.6
sg:7ae3da24eb4b409481a92de0fee50447,39.976486,-75.236801,Grow With Me Academy Ii Llc,5741 Lansdowne Ave,40,2664.0,32320.0,2,2.3
sg:84c9e0a23e6e4a8785321c7519b9c73c,39.951355,-75.209575,Colonial Pizza,400 S 43rd St,12,2266.0,606.0,2,1.2
sg:85f35e86438546cea407247fce2bc55f,39.912585,-75.241263,Eddie's Beer Distributor,7323 Buist Ave,42,4484.0,1890.0,4,1.9
sg:99a56cab90c943438e50c80704ff862a,39.940817,-75.179766,Los Camaradas,918 S 22nd St,23,11365.0,12443.0,1,1.4
sg:9d165078da4c49f5b6b99fc45bbb1f71,39.985145,-75.124448,Amalgam Comics & Coffeehouse,2578 Frankford Ave,38,3702.0,1083.0,2,1.4
sg:a6a6493a1cbd41f0bf2dc54d17d2bcce,39.995999,-75.167709,22nd Street Water Ice,2710 N 22nd St,53,1658.0,795.0,9,2.1
sg:afe29e0a877d4aa3b7c212af1c6884a7,39.948821,-75.194064,Vincent F X Deeney MD,3401 Civic Center Blvd Childrens Hospital of Phila,24,17644.0,2400.0,4,1.1
sg:d7d0f701229d47e6a63f2b05fe1b011c,40.026837,-75.04419,Billbren Refinishers,4602 Longshore Ave,15,7280.0,1395.0,1,1.1
sg:dddd5df5dc5c4afb9d81e247683b8c08,39.965115,-75.179277,The Rocky Statue,2600 Benjamin Franklin Pkwy,51,16290.0,816.0,7,2.8
sg:e8cffd0603cb4b44829ca99b920f6689,39.972002,-75.143171,Drueding Center Project Rainbow,1323 N Lawrence St,15,,1980.0,1,1.2
sg:ebc3393a4adf419ea2f12878f1544b05,40.069173,-75.181905,ConocoPhillips,8301 Stenton Ave,32,2962.0,224.0,5,1.6
sg:ed3effcc4ddc4327aeafeae0803c63d1,39.975207,-75.121602,Exxon Mobil,2330 Aramingo Ave,13,2412.0,65.0,1,1.2
sg:f091445df963422d97458a9e9c40d1c2,39.957457,-75.20303100000002,Campus Pharmacy,4027 Market St,13,3143.0,130.0,3,1.0
sg:14afa6447e3b4c458454ac64319a134e,39.975336,-75.119601,IGA,2497 Aramingo Ave,46,1335.0,1081.0,14,1.7
sg:15647ab9721e427abfc6bdb4c93c5629,40.004784,-75.138941,St Veronica Independence Mission School,3521 N 6th St,21,3384.0,1302.0,1,1.5
sg:1cc1a6531ab64a8f9d482a972a31e7ea,40.032772,-75.029517,Lee's Deli,7601 Torresdale Ave,53,10872.0,1219.0,4,2.2
sg:23d46725ffec4f6b85338b500fea743a,40.009093,-75.151756,Donut Plus,1400 W Erie Ave,34,5550.0,391.0,5,1.3
sg:413a59aea2ae46cd9c1689f60e5af6f8,40.033185,-75.164759,Jaquez Mini Market,5169 Wakefield St,50,3320.0,5525.0,2,2.0
sg:4590764c591c4b22bbf732368469325c,39.923077,-75.224818,K & B Auto Repair,6209 Chelwynde Ave,11,3429.0,1210.0,1,1.0
sg:631a3a756d7c4492a98c9911398f0c8f,39.956727,-75.241642,Studio 7 Bar & Lounge,277 S 60th St,31,2739.0,682.0,3,1.3
sg:63379c3cc11f443e8ad28fc10c51af9e,39.925802,-75.160238,United Communities Southwark E S,1835 S 9th St,15,,825.0,1,1.1
sg:71e5733c42d74d3686f02fcef9f2d2b6,40.073475,-75.020488,Public Storage,2700 Grant Ave,38,5145.0,798.0,2,1.7
sg:726e1642055d4bb293f4451d86ddd125,39.991135,-75.10211600000002,Sunoco,3398 Aramingo & Ontario,68,2564.0,646.0,13,2.3
sg:85424697e59542f586d65cf04d3f3b32,40.045685,-75.118224,Family Dollar Stores,6201 N Front St,40,1443.0,580.0,10,1.9
sg:8ea6d274c47243f5b2508ab351a6e4d0,40.036925,-75.041549,Drougies Pizza,3542 Cottman Ave,10,1787.0,90.0,1,1.0
sg:a08bc928452f4660874c401fc1ce3851,39.967896,-75.127501,House of Grub,1341 N Delaware Ave,15,10300.0,330.0,2,1.1
sg:abf83d0a0d594a889949f87689f46c1a,40.012091,-75.193124,Midvale Avenue Automotive,3629 Midvale Ave,16,3620.0,184.0,1,1.1
sg:c2803fc410c74a6ba8583c9929e63ae7,39.988186,-75.252892,Overbrook Preschool And Kindergarten,6376 City Ave,24,8066.0,732.0,1,1.1
sg:d144caf4f099432faff616e4cb465faf,40.120582,-75.00251800000002,Mechanical Monster Hvac & Refrigeration,13420 Damar Dr Ste K,18,4042.0,441.0,2,1.2
sg:d83d0b81342946fe8b12ba4bcf42994d,40.031017,-75.120635,Olney Elementary School,120 E Tabor Road,34,1173.0,1088.0,6,1.9
sg:e661e1c626fd46bfa4527b0912dbd484,39.901385,-75.15541400000002,Maglio Sausage,3632 S 3rd St,20,27048.0,230.0,1,1.2
sg:ef1c91b56601472b9090955b5e382ec1,40.007219,-75.07828,Koi Palace,4583 Tacony St,21,5830.0,1407.0,1,1.3
sg:f0c642da18414dee9aadea27cd39d7e9,40.129033,-75.023604,Rita's Italian Ice,161 Byberry Rd,24,3414.0,972.0,1,1.5
sg:f7d7b4aeac0444fcbde984b7a35622db,39.984605,-75.247765,Our Lady Of Lourdes School,1940 N 63rd St,14,18220.0,644.0,1,1.2
sg:17e070f2f42549bab2ec07972b30b7f2,40.019505,-75.06400500000002,Arnie's Service Center,5870 Harbison Ave,10,,5470.0,1,1.0
sg:26887a6b35b54f0798e9f689c167822b,39.945835,-75.23949499999998,LUKOIL North America,5756 Baltimore Ave # 74,49,2311.0,490.0,9,1.9
sg:30556ab855e6464ba479c01eb17371c4,40.032972,-75.180714,Rita's Italian Ice,5815 Wayne Ave,31,2918.0,434.0,8,1.4
sg:53269af3a8434410a01f5425b8167731,39.994872,-75.239807,Saint Joseph's University,5600 City Ave,53,11167.0,4611.0,9,2.0
sg:5c10bf80f5e14b0eb2be1ea00991a49d,39.977385,-75.22634599999998,Krispy Krunchy Chicken,1501 N 52nd St,73,3104.0,511.0,5,2.4
sg:681c4e21c52c42ddad936c3a23e5fc5d,40.066264,-75.062657,Allen S Ruane DDS,1603 Rhawn St,48,4490.0,4416.0,8,2.3
sg:75591d7f00a2401882568fc0d3f755bf,39.951637,-75.155935,Dunkin',901 Market Stjefferson Station,18,7668.0,144.0,1,1.2
sg:93db492a998a41e2891db1b2914246b5,39.961413,-75.138014,Living Arts Dance Fitness Studios,81 Fairmount Ave,30,12417.0,405.0,4,1.4
sg:b313377bae8843ff87251c20eded221d,40.034613,-75.144192,Pizza Fanatic,1320 W Somerville Ave,86,2407.0,12040.0,7,3.4
sg:c1c06bced9f54e22932ac54bbf4128c7,40.102194,-75.029463,McDonald's,9970 Bustleton Ave,122,3626.0,1220.0,15,3.9
sg:07a8ba64745946deb87bd2be88261c42,39.970302,-75.151772,Larry's Steaks,920 W Girard Ave,15,2950.0,105.0,2,1.0
sg:09fd13d70e1f4fcbab2e288a9b58b28d,39.977701,-75.183036,Mitchell Baptist Church,1400 N 29th St,17,5865.0,289.0,1,1.2
sg:11f77aee16d7473695f730c561dc755d,40.072453,-75.201741,Water and Rock Studio,8109 Germantown Ave,16,9777.0,2072.0,1,1.1
sg:1dbf7ee071254e09a32974b8b437c8f1,39.921995,-75.169437,Body By Burge,1337 Wolf St,41,1993.0,1599.0,7,1.7
sg:3ca10bd72a144f9fa1d3cd4417210075,39.954368,-75.17531600000002,TITLE Boxing Club,2101 Market St,51,11138.0,2550.0,7,2.1
sg:4daf18ca13e14d56ad6e3d8de4d466ae,39.965384,-75.199841,Hamilton Ralph MD,39th,17,8366.0,2431.0,1,1.1
sg:5d0677f9a9d94fb3bc5f3f6ad6721ed9,40.034112,-75.046686,Speedway,7000 Frankford Ave,24,3300.0,288.0,1,1.2
sg:7d8c913697e44552b2ba4145ee322096,39.919132,-75.209775,Jack's Auto Glass & Parts,3517 S 61st St # 55,24,4321.0,528.0,2,1.2
sg:99bb953c744c472c83189f52c7e038e6,40.002575,-75.222599,Starbucks,4600 City Ave,12,6093.0,696.0,4,1.2
sg:aee047bf999c41ee93786acdd631d339,39.970966,-75.138424,Back to Life Urban Sanctuary,171 W Thompson St,20,4886.0,2840.0,1,1.3
sg:b4c80ddf09634f948fdfdea789d1ce5a,39.999757,-75.11220300000002,Ken Crest Services Kensington Center,901 E Ontario St,59,3568.0,5192.0,3,2.5
sg:c0c6331d373a4e6ab0b1a2933cf967a4,40.071702,-75.08371899999999,Superior Ophthalmic Source,7806 Rockwell Ave,12,5084.0,1986.0,3,1.1
sg:cd464b29bcd74273ad319cf27a5da365,39.945908,-75.152294,Medical Nutrition Consulting of Media,604 S Washington Sq Apt 1302,22,9025.0,4422.0,1,1.4
sg:d086b15b3d6446ac92931937a8b8a3f0,40.02733900000001,-75.21667099999998,Roxy Bicycle Shop,4264 Manayunk Ave,24,3032.0,624.0,5,1.5
sg:d91905322c094b7db859eb929fade850,40.06029,-74.992395,St Katherine Of Siena School,9738 Frankford Ave,23,1245.0,3197.0,4,1.2
sg:d953b9ddea814e5c8e08af30c4666319,39.954903,-75.206725,7-Eleven,4201 Walnut St # 59,25,2614.0,275.0,3,1.2
sg:05eae10d2aa7497c801b5d9e862eb66c,39.969746,-75.142993,Trios Fresh Italian,342 W Girard Ave,20,8138.0,2620.0,1,1.0
sg:45635433c02b47f9a296b125c7007915,40.036783,-75.041344,Ice Moon,7260 Frankford Ave Ste B,37,1978.0,2590.0,3,1.2
sg:688ddcbd282c4f72bdd28b02fb028ffd,39.973506,-75.159464,Sunoco,1300 N Broad St,73,5908.0,1460.0,6,2.7
sg:6f6cae30ca004839ad502e9c829f06b1,40.122007,-75.03435999999998,Golden Gates,11058 Rennard St,29,5737.0,1247.0,2,1.2
sg:7e0d71e69ce14daea715e5afe8d7f0b4,39.949982,-75.160077,Planet Fitness,1128 Chestnut St,20,13012.0,760.0,1,1.3
sg:ae33cb35907b495dada669d6dda043d9,40.048435,-75.061797,Mario Brothers Pizza,2224 Cottman Ave,18,2959.0,360.0,1,1.3
sg:b9120f6c6b3f45c981e3cb3e6ba8cff8,39.995995,-75.16865,Yadiro Groceries,2227 W Lehigh Ave,48,4759.0,4656.0,6,1.8
sg:d1f3f2df9a7c4aa98c1e9a54961ae7c8,39.91943,-75.242659,T & P Woodlands Food Market,7052 Woodland Ave,25,815.0,750.0,1,1.3
sg:d5baa57421414d19b37ca486a92193df,39.937163,-75.16438000000002,Enterprise Rent-A-Car,1236 Washington Ave # 40,12,7013.0,144.0,2,1.1
sg:0ff6ee8487434c3d9d70e2992311af70,39.950554,-75.155202,Rehabilitation Medicine at Jefferson Hospital,25 S 9th St Fl 1,19,10187.0,1900.0,3,1.3
sg:108775e18c824fee89ea4e81446a0fe8,40.036158,-75.08815799999998,Dough Boy Pizza,1059 Van Kirk St,25,3533.0,850.0,2,1.3
sg:323af105a6224c44b335fa97d96318f4,39.960238,-75.150887,Community Bapt Church,40 Spring Garden St,13,26118.0,3185.0,1,1.2
sg:5a5c7f04db4f4872a14734a5e7fda69f,40.016364,-75.061038,Nirvana Family Fitness Center,5815 Torresdale Ave,56,4955.0,1764.0,3,2.5
sg:84a93081990144b495994df00ce56bd9,39.96950800000001,-75.211747,El Toro Lounge,898 Belmont Ave,35,4292.0,2205.0,4,1.5
sg:8cb8c777c0014a8ea4550523fad2316e,40.024861,-75.21028100000002,M & M Food Market,458 Markle St,22,8374.0,550.0,2,1.2
sg:9c8213d2a8bc444da93a20f11ed77b4b,39.987537,-75.164344,Faith Tabernacle Holiness Church,2204 N 19th St,15,7208.0,150.0,1,1.1
sg:c0ae2a246e774a54904b22566e049ced,39.955564,-75.232038,A Brighter 2morrow,5501 Spruce St,52,4475.0,9360.0,1,2.0
sg:f507f5e2f5ad44a6bae2bbd4abbe7283,40.025373,-75.12175400000002,Dunkin',5001 Rising Sun Ave,75,3406.0,750.0,11,2.3
sg:1907b6cd0ff14a279fc7af1d33e389d6,39.935102,-75.156894,C&D Appliance,1121 S 8th St,12,1796.0,162.0,2,1.1
sg:2a565161e2d540a8a9a90a02fc06bd9a,39.924897,-75.174779,17 Snyder Chinese,2100 S 17th St,10,2096.0,90.0,1,1.0
sg:430c405bcea045b8a6af67174f492dd3,39.936804,-75.223709,Mitchell El Sch,5500 Kingsessing Ave,52,2782.0,4082.0,4,1.9
sg:4f93f03d1f1f47ee891192c2afc584ab,39.88516,-75.24869100000002,Courtyard by Marriott,8900 Bartram Ave,19,16591.0,817.0,3,1.1
sg:52b41ad6bc3948d282d43142c4d796e1,39.940294,-75.193174,The Fresh Grocer,3021 Grays Ferry Ave,355,2080.0,8875.0,40,8.1
sg:55a5ecd669ff4787b55ca8176911e831,39.95186500000001,-75.173385,Stay Alfred at The Republic,1930 Chestnut St,19,7529.0,209.0,6,1.2
sg:5c7ce7b618894810a27989b7f2d14fa5,39.975259,-75.22724699999998,Conestoga Community Playground,5200 Media St # 300,86,4522.0,1935.0,10,2.9
sg:64fe1236aa044855b1fab03e8a3272a9,39.914024,-75.181309,Galdo's Catering & Entertainment,1933 W Moyamensing Ave,24,8104.0,444.0,1,1.1
sg:65c24c2f2b684571974dd3802505f898,39.97952100000001,-75.153609,Chipotle Mexican Grill,1100 W Montgomery Ave Ste A,23,5546.0,253.0,2,1.3
sg:746a624056b54bf5a5cc44e5d76ec26c,40.024684,-75.135411,Boris & Son's Auto Body,4800 N 6th St,27,5673.0,1134.0,1,1.2
sg:977a9e34a8f045d9b473829bd3f067bf,39.948338,-75.166634,Nawrocki Fitness,1500 Locust St Ste 1419,16,13562.0,1648.0,1,1.0
sg:9e450cac70d94ecc8cdcfe97a926713a,40.086693,-75.044492,Taste Queen Chinese Restaurant,9347 Krewstown Rd,15,2240.0,165.0,2,1.3
sg:a0931697b3324da59bc205750fddc282,39.952562,-75.216753,Reanimator Coffee,4705 Pine St,24,1538.0,2520.0,1,1.1
sg:a8325db4d4bd43d7b5c99d15f55574e3,40.026801,-75.06554200000002,Strauss Dennis V Chiropractor,6099 Frankford Ave,20,,10020.0,1,1.3
sg:adfffa35d10e47d287858377e18a6ef6,39.958038,-75.160547,Hibachi Shokudo Grill &amp Ramen,1301 Vine St,43,3994.0,10019.0,1,1.7
sg:d30d6d127c56416089a05e73ba64d155,40.068461,-75.019812,Broder Brothers,9250 Ashton Rd,68,6974.0,2108.0,10,2.3
sg:d4f24a5ee3bc483ab9451335a44a0277,40.006855,-75.124354,Lindsay Arthur MD,160 E Erie Ave,59,9207.0,14101.0,8,2.9
sg:eb78670756454ac8b1d4d9f512a59d48,40.052281,-75.00880500000002,AutoZone,8966 Frankford Ave,63,3155.0,693.0,9,2.3
sg:ebf684a270b748eb9f87b121361a15e0,39.965559000000006,-75.134169,The Barbary,951 Frankford Ave,21,8269.0,210.0,3,1.3
sg:f2ccdbbf859d49ec89e40f06849b5c27,40.05291500000001,-75.064966,Northeast Beer,7324 Castor Ave,21,2112.0,483.0,2,1.1
sg:f8b48206a3d748dea88ea7059d670b82,40.079147,-75.02653000000002,Popeyes Louisiana Kitchen,2440 Grant Ave,19,4359.0,190.0,4,1.4
sg:036b073ab78b4c7a9447e829d8fbf9ff,39.92044,-75.223996,Lindbergh Park,2800 S 63rd St,77,2688.0,4158.0,4,2.4
sg:20839baf897b4d489d7d3ad1a60f524b,40.057521,-75.194694,High Point Cafe,7210 Cresheim Rd,11,3168.0,253.0,1,1.0
sg:28d536c4959748fab4454bbb11dbb196,40.041202,-75.177526,Monte & Sons Auto Repair,44 E Walnut Ln,14,10667.0,2184.0,3,1.2
sg:4113759a0fd3416a8aca06c0a8921fd4,40.052363,-75.157957,Chelten Master Grill,1912 E Chelten Ave,31,2929.0,620.0,3,1.3
sg:50c61a3487c94fda8345a13266e72a6a,39.997783,-75.12139599999998,Av &amp Cv Construction,445 E Allegheny Ave,45,3341.0,945.0,6,1.6
